Checked,Protein FDR Confidence: Combined,Master,Protein Group IDs,Accession,Description,FASTA Title Lines,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Razor Peptides,Abundance Ratio: (A) / (E),Abundance Ratio (log2): (A) / (E),Abundance Ratio P-Value: (A) / (E),Abundance Ratio Adj. P-Value: (A) / (E),Abundances (Grouped): A,Abundances (Grouped): E,Abundances (Grouped) CV [%]: A,Abundances (Grouped) CV [%]: E,Abundances (Grouped) Count: A,Abundances (Grouped) Count: E,"Abundances (by Bio. Rep.): A,1","Abundances (by Bio. Rep.): A,2","Abundances (by Bio. Rep.): A,3","Abundances (by Bio. Rep.): A,4","Abundances (by Bio. Rep.): A,5","Abundances (by Bio. Rep.): A,6","Abundances (by Bio. Rep.): E,10","Abundances (by Bio. Rep.): E,11","Abundances (by Bio. Rep.): E,12","Abundances (by Bio. Rep.): E,7","Abundances (by Bio. Rep.): E,8","Abundances (by Bio. Rep.): E,9","Abundances (by Bio. Rep.) CV [%]: A,1","Abundances (by Bio. Rep.) CV [%]: A,2","Abundances (by Bio. Rep.) CV [%]: A,3","Abundances (by Bio. Rep.) CV [%]: A,4","Abundances (by Bio. Rep.) CV [%]: A,5","Abundances (by Bio. Rep.) CV [%]: A,6","Abundances (by Bio. Rep.) CV [%]: E,10","Abundances (by Bio. Rep.) CV [%]: E,11","Abundances (by Bio. Rep.) CV [%]: E,12","Abundances (by Bio. Rep.) CV [%]: E,7","Abundances (by Bio. Rep.) CV [%]: E,8","Abundances (by Bio. Rep.) CV [%]: E,9","Abundances (by Bio. Rep.) Count: A,1","Abundances (by Bio. Rep.) Count: A,2","Abundances (by Bio. Rep.) Count: A,3","Abundances (by Bio. Rep.) Count: A,4","Abundances (by Bio. Rep.) Count: A,5","Abundances (by Bio. Rep.) Count: A,6","Abundances (by Bio. Rep.) Count: E,10","Abundances (by Bio. Rep.) Count: E,11","Abundances (by Bio. Rep.) Count: E,12","Abundances (by Bio. Rep.) Count: E,7","Abundances (by Bio. Rep.) Count: E,8","Abundances (by Bio. Rep.) Count: E,9","Abundances (Scaled): F139: Sample, 1, 1, A","Abundances (Scaled): F140: Sample, 1, 2, A","Abundances (Scaled): F141: Sample, 1, 3, A","Abundances (Scaled): F142: Sample, 2, 1, A","Abundances (Scaled): F143: Sample, 2, 2, A","Abundances (Scaled): F144: Sample, 2, 3, A","Abundances (Scaled): F145: Sample, 3, 1, A","Abundances (Scaled): F146: Sample, 3, 2, A","Abundances (Scaled): F147: Sample, 3, 3, A","Abundances (Scaled): F148: Sample, 4, 1, A","Abundances (Scaled): F149: Sample, 4, 2, A","Abundances (Scaled): F150: Sample, 4, 3, A","Abundances (Scaled): F151: Sample, 5, 1, A","Abundances (Scaled): F152: Sample, 5, 2, A","Abundances (Scaled): F153: Sample, 5, 3, A","Abundances (Scaled): F154: Sample, 6, 1, A","Abundances (Scaled): F155: Sample, 6, 2, A","Abundances (Scaled): F157: Sample, 7, 1, E","Abundances (Scaled): F158: Sample, 7, 2, E","Abundances (Scaled): F159: Sample, 7, 3, E","Abundances (Scaled): F160: Sample, 8, 1, E","Abundances (Scaled): F161: Sample, 8, 2, E","Abundances (Scaled): F162: Sample, 8, 3, E","Abundances (Scaled): F163: Sample, 9, 1, E","Abundances (Scaled): F164: Sample, 9, 2, E","Abundances (Scaled): F165: Sample, 9, 3, E","Abundances (Scaled): F166: Sample, 10, 1, E","Abundances (Scaled): F167: Sample, 10, 2, E","Abundances (Scaled): F168: Sample, 10, 3, E","Abundances (Scaled): F169: Sample, 11, 1, E","Abundances (Scaled): F170: Sample, 11, 2, E","Abundances (Scaled): F171: Sample, 11, 3, E","Abundances (Scaled): F172: Sample, 12, 1, E","Abundances (Scaled): F173: Sample, 12, 2, E","Abundances (Normalized): F139: Sample, 1, 1, A","Abundances (Normalized): F140: Sample, 1, 2, A","Abundances (Normalized): F141: Sample, 1, 3, A","Abundances (Normalized): F142: Sample, 2, 1, A","Abundances (Normalized): F143: Sample, 2, 2, A","Abundances (Normalized): F144: Sample, 2, 3, A","Abundances (Normalized): F145: Sample, 3, 1, A","Abundances (Normalized): F146: Sample, 3, 2, A","Abundances (Normalized): F147: Sample, 3, 3, A","Abundances (Normalized): F148: Sample, 4, 1, A","Abundances (Normalized): F149: Sample, 4, 2, A","Abundances (Normalized): F150: Sample, 4, 3, A","Abundances (Normalized): F151: Sample, 5, 1, A","Abundances (Normalized): F152: Sample, 5, 2, A","Abundances (Normalized): F153: Sample, 5, 3, A","Abundances (Normalized): F154: Sample, 6, 1, A","Abundances (Normalized): F155: Sample, 6, 2, A","Abundances (Normalized): F157: Sample, 7, 1, E","Abundances (Normalized): F158: Sample, 7, 2, E","Abundances (Normalized): F159: Sample, 7, 3, E","Abundances (Normalized): F160: Sample, 8, 1, E","Abundances (Normalized): F161: Sample, 8, 2, E","Abundances (Normalized): F162: Sample, 8, 3, E","Abundances (Normalized): F163: Sample, 9, 1, E","Abundances (Normalized): F164: Sample, 9, 2, E","Abundances (Normalized): F165: Sample, 9, 3, E","Abundances (Normalized): F166: Sample, 10, 1, E","Abundances (Normalized): F167: Sample, 10, 2, E","Abundances (Normalized): F168: Sample, 10, 3, E","Abundances (Normalized): F169: Sample, 11, 1, E","Abundances (Normalized): F170: Sample, 11, 2, E","Abundances (Normalized): F171: Sample, 11, 3, E","Abundances (Normalized): F172: Sample, 12, 1, E","Abundances (Normalized): F173: Sample, 12, 2, E","Abundance: F139: Sample, 1, 1, A","Abundance: F140: Sample, 1, 2, A","Abundance: F141: Sample, 1, 3, A","Abundance: F142: Sample, 2, 1, A","Abundance: F143: Sample, 2, 2, A","Abundance: F144: Sample, 2, 3, A","Abundance: F145: Sample, 3, 1, A","Abundance: F146: Sample, 3, 2, A","Abundance: F147: Sample, 3, 3, A","Abundance: F148: Sample, 4, 1, A","Abundance: F149: Sample, 4, 2, A","Abundance: F150: Sample, 4, 3, A","Abundance: F151: Sample, 5, 1, A","Abundance: F152: Sample, 5, 2, A","Abundance: F153: Sample, 5, 3, A","Abundance: F154: Sample, 6, 1, A","Abundance: F155: Sample, 6, 2, A","Abundance: F157: Sample, 7, 1, E","Abundance: F158: Sample, 7, 2, E","Abundance: F159: Sample, 7, 3, E","Abundance: F160: Sample, 8, 1, E","Abundance: F161: Sample, 8, 2, E","Abundance: F162: Sample, 8, 3, E","Abundance: F163: Sample, 9, 1, E","Abundance: F164: Sample, 9, 2, E","Abundance: F165: Sample, 9, 3, E","Abundance: F166: Sample, 10, 1, E","Abundance: F167: Sample, 10, 2, E","Abundance: F168: Sample, 10, 3, E","Abundance: F169: Sample, 11, 1, E","Abundance: F170: Sample, 11, 2, E","Abundance: F171: Sample, 11, 3, E","Abundance: F172: Sample, 12, 1, E","Abundance: F173: Sample, 12, 2, E","Abundances Count: F139: Sample, 1, 1, A","Abundances Count: F140: Sample, 1, 2, A","Abundances Count: F141: Sample, 1, 3, A","Abundances Count: F142: Sample, 2, 1, A","Abundances Count: F143: Sample, 2, 2, A","Abundances Count: F144: Sample, 2, 3, A","Abundances Count: F145: Sample, 3, 1, A","Abundances Count: F146: Sample, 3, 2, A","Abundances Count: F147: Sample, 3, 3, A","Abundances Count: F148: Sample, 4, 1, A","Abundances Count: F149: Sample, 4, 2, A","Abundances Count: F150: Sample, 4, 3, A","Abundances Count: F151: Sample, 5, 1, A","Abundances Count: F152: Sample, 5, 2, A","Abundances Count: F153: Sample, 5, 3, A","Abundances Count: F154: Sample, 6, 1, A","Abundances Count: F155: Sample, 6, 2, A","Abundances Count: F157: Sample, 7, 1, E","Abundances Count: F158: Sample, 7, 2, E","Abundances Count: F159: Sample, 7, 3, E","Abundances Count: F160: Sample, 8, 1, E","Abundances Count: F161: Sample, 8, 2, E","Abundances Count: F162: Sample, 8, 3, E","Abundances Count: F163: Sample, 9, 1, E","Abundances Count: F164: Sample, 9, 2, E","Abundances Count: F165: Sample, 9, 3, E","Abundances Count: F166: Sample, 10, 1, E","Abundances Count: F167: Sample, 10, 2, E","Abundances Count: F168: Sample, 10, 3, E","Abundances Count: F169: Sample, 11, 1, E","Abundances Count: F170: Sample, 11, 2, E","Abundances Count: F171: Sample, 11, 3, E","Abundances Count: F172: Sample, 12, 1, E","Abundances Count: F173: Sample, 12, 2, E",Found in File: [F139],Found in File: [F140],Found in File: [F141],Found in File: [F142],Found in File: [F143],Found in File: [F144],Found in File: [F145],Found in File: [F146],Found in File: [F147],Found in File: [F148],Found in File: [F149],Found in File: [F150],Found in File: [F151],Found in File: [F152],Found in File: [F153],Found in File: [F154],Found in File: [F155],Found in File: [F157],Found in File: [F158],Found in File: [F159],Found in File: [F160],Found in File: [F161],Found in File: [F162],Found in File: [F163],Found in File: [F164],Found in File: [F165],Found in File: [F166],Found in File: [F167],Found in File: [F168],Found in File: [F169],Found in File: [F170],Found in File: [F171],Found in File: [F172],Found in File: [F173],"Found in Sample: [S139] F139: Sample, 1, 1, A","Found in Sample: [S140] F140: Sample, 1, 2, A","Found in Sample: [S141] F141: Sample, 1, 3, A","Found in Sample: [S142] F142: Sample, 2, 1, A","Found in Sample: [S143] F143: Sample, 2, 2, A","Found in Sample: [S144] F144: Sample, 2, 3, A","Found in Sample: [S145] F145: Sample, 3, 1, A","Found in Sample: [S146] F146: Sample, 3, 2, A","Found in Sample: [S147] F147: Sample, 3, 3, A","Found in Sample: [S148] F148: Sample, 4, 1, A","Found in Sample: [S149] F149: Sample, 4, 2, A","Found in Sample: [S150] F150: Sample, 4, 3, A","Found in Sample: [S151] F151: Sample, 5, 1, A","Found in Sample: [S152] F152: Sample, 5, 2, A","Found in Sample: [S153] F153: Sample, 5, 3, A","Found in Sample: [S154] F154: Sample, 6, 1, A","Found in Sample: [S155] F155: Sample, 6, 2, A","Found in Sample: [S157] F157: Sample, 7, 1, E","Found in Sample: [S158] F158: Sample, 7, 2, E","Found in Sample: [S159] F159: Sample, 7, 3, E","Found in Sample: [S160] F160: Sample, 8, 1, E","Found in Sample: [S161] F161: Sample, 8, 2, E","Found in Sample: [S162] F162: Sample, 8, 3, E","Found in Sample: [S163] F163: Sample, 9, 1, E","Found in Sample: [S164] F164: Sample, 9, 2, E","Found in Sample: [S165] F165: Sample, 9, 3, E","Found in Sample: [S166] F166: Sample, 10, 1, E","Found in Sample: [S167] F167: Sample, 10, 2, E","Found in Sample: [S168] F168: Sample, 10, 3, E","Found in Sample: [S169] F169: Sample, 11, 1, E","Found in Sample: [S170] F170: Sample, 11, 2, E","Found in Sample: [S171] F171: Sample, 11, 3, E","Found in Sample: [S172] F172: Sample, 12, 1, E","Found in Sample: [S173] F173: Sample, 12, 2, E",Found in Sample Group: A,Found in Sample Group: E,# Protein Groups,Modifications
FALSE,Medium,Master Protein,166,PIERAPT00000020304,geneID=PIERAPG00000008500 genename=MAN2B1_2,>PIERAPT00000020304 geneID=PIERAPG00000008500 genename=MAN2B1_2,0.044,FALSE,2.293,7,1,1,0,1,250,29.1,6.42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,Medium,Master Protein,741,PIERAPT00000010371,geneID=PIERAPG00000004317 genename=Ken-072rpoCric-3,>PIERAPT00000010371 geneID=PIERAPG00000004317 genename=Ken-072rpoCric-3,0.035,FALSE,2.362,1,1,1,0,1,934,104.5,4.83,2.38,0,0.01,-6.64,,,,200,,107.33,,6,,,,,,,113,283.3,57,64.2,79.4,603.1,,,,,,,20.57,10.97,15.52,39.87,1.46,6.35,,,,,,,3,3,2,3,3,3,,,,,,,,,,,,,,,,,,109.3,54.4,61.2,75.7,74.1,76.2,575.2,601.9,530.4,107.8,148.7,104.2,276.5,270.2,224.8,48.7,60.7,,,,,,,,,,,,,,,,,,22695.95415,11305.4478,12716.03157,15723.59973,15386.20961,15823.38801,119470.1701,125030.99,110170.3022,22385.92384,30884.25432,21635.04051,57430.56608,56130.16797,46695.12937,10121.44046,12616.0624,,,,,,,,,,,,,,,,,,,3376.194336,4084.511475,3802.368652,3797.046143,3827.083984,47239.12891,48601.28906,43425.50391,6712.374023,9733.793945,6653.95752,54023.32422,56130.16797,41520.95313,3357.765381,3057.102051,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,951,PIERAPT00000024038,geneID=PIERAPG00000010027 genename=MYPH_4,>PIERAPT00000024038 geneID=PIERAPG00000010027 genename=MYPH_4,0.001,FALSE,5.469,17,2,3,2,2,187,20.8,6.2,2.58,0,0.01,-6.64,,,,200,,6.42,,6,,,,,,,200.3,200.3,190.5,216.6,181.5,210.8,,,,,,,9.23,16.81,38.22,16.03,19.75,28.67,,,,,,,3,3,2,3,3,3,,,,,,,,,,,,,,,,,,208.6,252.4,184.4,124.3,182.7,174.8,299.5,203,176.2,192.8,192.9,225.4,192.9,237.5,171.4,242,139,,,,,,,,,,,,,,,,,,69198.45847,83736.95665,61164.08082,41230.80048,60623.92459,58002.04446,99373.33432,67359.49379,58452.38624,63946.54303,64009.09861,74776.59948,63983.50811,78798.86204,56876.75239,80295.74882,46127.70252,,,,,,,,,,,,,,,,,,,,,,,,,,,19174.2417,20173.75488,22997.8916,5208.051758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,1,
FALSE,Medium,Master Protein,1644,PIERAPT00000021304,geneID=PIERAPG00000008894 genename=BcLF1,>PIERAPT00000021304 geneID=PIERAPG00000008894 genename=BcLF1,0.045,FALSE,2.257,3,1,1,0,1,524,60.5,9.45,2.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,1,
FALSE,Medium,Master Protein,958,PIERAPT00000013808,geneID=PIERAPG00000005747 genename=Ech1,>PIERAPT00000013808 geneID=PIERAPG00000005747 genename=Ech1,0.026,FALSE,2.45,12,1,3,1,1,129,14.7,8.48,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,Medium,Master Protein,1654,PIERAPT00000023373,geneID=PIERAPG00000009763 genename=Ivd,>PIERAPT00000023373 geneID=PIERAPG00000009763 genename=Ivd,0.015,FALSE,2.659,5,1,3,1,1,411,45.1,7.85,3.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,250,PIERAPT00000004395,geneID=PIERAPG00000001830 genename=PN47Gzmm,>PIERAPT00000004395 geneID=PIERAPG00000001830 genename=PN47Gzmm,0.006,FALSE,3.708,3,1,4,0,1,315,35.3,8.28,7.3,0,0.01,-6.64,,,,200,,43.45,,6,,,,,,,211.4,130.9,161.3,106.2,247.7,342.4,,,,,,,40.84,6.72,10.35,27.1,56.26,8.22,,,,,,,3,3,2,3,3,3,,,,,,,,,,,,,,,,,,124.9,114.5,71.8,267,71.4,272.6,384.5,327.3,369,227.8,278.2,113.6,153.4,141.1,134.5,187,161.5,,,,,,,,,,,,,,,,,,12643.47966,11588.94719,7273.018756,27023.69771,7226.047916,27592.62414,38926.22068,33127.82148,37353.70647,23059.37992,28158.02668,11496.03907,15531.16784,14283.61719,13614.16452,18931.24934,16348.76611,,,,,,,,,,,,,,,,,,,,,,,,15391.63086,12877.24609,14723.60059,,,,14609.73438,14283.61719,12105.61133,6280.399902,3961.604248,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,247,PIERAPT00000035608,geneID=PIERAPG00000014970 genename=slr1251,>PIERAPT00000035608 geneID=PIERAPG00000014970 genename=slr1251,0,FALSE,6.709,10,2,10,2,2,320,37.2,9.51,7.03,0,0.01,-6.64,,,,200,,58.46,,6,,,,,,,143.9,137.2,156.3,157.5,167.5,437.7,,,,,,,13.3,3.49,4.38,27.49,18.31,5.83,,,,,,,3,3,2,3,3,3,,,,,,,,,,,,,,,,,,151.8,124.4,211.8,144.7,161.4,205.1,395.3,421.6,444.2,138.6,130.7,167.5,139.2,130.4,132.1,145.9,155.3,,,,,,,,,,,,,,,,,,36133.72303,29619.98256,50434.7624,34454.234,38420.55128,48837.83873,94105.12882,100378.9019,105754.7361,32992.32581,31124.14818,39876.77425,33145.02599,31046.15918,31456.14179,34746.91513,36969.23245,,,,,,,,,,,,,,,,,,,,,4455.268555,3678.5354,4572.484375,37209.65918,39018.67871,41685.0332,3937.847656,5030.542969,4560.585449,31178.59717,31046.15918,27970.56152,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,1,1,1,2,2,2,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,Peak Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,Peak Found,High,High,High,Not Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,54,PIERAPT00000014320,geneID=PIERAPG00000005973 genename=MPCP_3,>PIERAPT00000014320 geneID=PIERAPG00000005973 genename=MPCP_3,0,FALSE,66.644,67,11,57,11,11,303,33.5,9.26,131.19,0,0.01,-6.64,,,,200,,92.44,,6,,,,,,,135,139.9,95.7,144.4,109.6,575.4,,,,,,,5.92,5.59,2.22,9.53,10.55,3.85,,,,,,,3,3,2,3,3,3,,,,,,,,,,,,,,,,,,141,129.9,157,88.7,107.2,107,533.8,561.8,575.9,141.6,131.8,126,129.8,136.6,145.1,94.9,92,,,,,,,,,,,,,,,,,,489735.662,451452.858,545352.4879,308024.3813,372309.1692,371887.146,1854711.223,1951916.531,2000969.664,491869.659,457989.1935,437673.0925,450994.8977,474753.314,504180.5168,329728.0318,319527.1241,,,,,,,,,,,,,,,,,,40050.32788,53349.20142,46557.88745,48971.35986,55210.77734,60456.04834,733362.4995,758737.1704,788716.3257,118563.5615,114842.0107,103250.7813,424238.2627,474753.314,414932.4048,23665.93262,20575.66504,,,,,,,,,,,,,,,,,,3,4,3,6,6,7,11,11,11,8,8,7,11,11,10,4,4,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,Peak Found,Not Found,High,1,
FALSE,Medium,Master Protein,1003,PIERAPT00000029051,geneID=PIERAPG00000012201 genename=tigdxs,>PIERAPT00000029051 geneID=PIERAPG00000012201 genename=tigdxs,0.02,FALSE,2.536,3,1,2,0,1,439,50.6,8.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,1,
